,0
0,PLEKHF2
1,FKBP4
2,TUBB3
3,IRF2BPL
4,RBL2
5,HSPA8
6,PTP4A1
7,NRIP1
8,NPY1R
9,TCN1
10,PKIB
11,IGFBP4
12,SAT1
13,BASP1
14,SOCS2
15,EGR3
16,BCAS3
17,HSP90AB1
18,FDFT1
19,NPM1
20,HSPH1
21,TPBG
22,TUBB6
23,ABCE1
24,ID2
25,PIK3R3
26,DTX3L
27,SELENBP1
28,HSPE1
29,PFDN2
30,DHCR7
31,NCOA3
32,ZG16B
33,SUSD3
34,MREG
35,TMEM150C
36,SYTL2
37,RET
38,TPD52L1
39,TSKU
40,PRSS23
41,LXN
42,PGR
43,GPRC5A
44,MB
45,HSP90AA1
46,DDX21
47,LITAF
48,SYTL5
49,MRPL3
50,FBP1
51,PPM1K
52,HSPB8
53,SLC7A5
54,CELSR2
55,DNAJA1
56,CSTA
57,S100A7
58,KYNU
59,RBM24
60,RRS1
61,CTSD
62,ABAT
63,TMEM64
64,GREB1
65,BAMBI
66,GEMIN5
67,TXNIP
68,ACSL3
69,TFF1
70,GPR160
71,DNAJC1
72,CA12
73,SLC3A2
74,SLC26A2
75,MAPK6
76,ATP9A
77,FABP5
78,SIAH2
