,0
0,MB
1,NPM1
2,RHOC
3,EGR3
4,AREG
5,TUBB3
6,TMEM64
7,SAT1
8,BCAS3
9,HSP90AA1
10,SELENBP1
11,SIAH2
12,FKBP4
13,PIK3R3
14,NPNT
15,FAM107B
16,ABCE1
17,ESR1
18,FDFT1
19,TXNIP
20,GREB1
21,GPRC5A
22,SYTL2
23,HSPE1
24,DNAJA1
25,GPR160
26,PLEKHF2
27,BAMBI
28,LXN
29,TFF1
30,HSP90AB1
31,SLC7A5
32,HSPA8
33,IL20
34,PKIB
35,SGK3
36,ATP9A
37,DNAJC1
38,PPM1K
39,CTSD
40,TMEM150C
41,FBP1
42,SLC6A14
43,TMC4
44,RBL2
45,ANXA9
46,SOCS2
47,SLC26A2
48,DDX21
49,TCN1
50,CA12
51,ID2
52,HSPB8
53,SUSD3
54,XBP1
55,MAPK6
56,NPY1R
57,CELSR2
58,KYNU
59,DTX3L
60,DHCR7
61,NCOA3
62,HERPUD1
63,PRSS23
64,HSPH1
65,PGR
66,IRX3
67,TPBG
68,ZG16B
69,TSKU
70,IRF2BPL
71,PTP4A1
72,SYTL5
73,ACSL3
74,CSTA
75,MRPL3
76,TPD52L1
77,SLC3A2
78,BASP1
79,S100A7
80,TUBB6
