,0
0,SSPO
1,SSR3
2,ELOVL5
3,RHOC
4,PSD4
5,LIMA1
6,SLC43A2
7,CTSH
8,ARRB1
9,DUSP9
10,YPEL3
11,SAT1
12,POLR3G
13,ELF3
14,SPDEF
15,FAM210B
16,TLE2
17,BCL3
18,FAM83A
19,SH3BP4
20,SELENBP1
21,SGSM2
22,SIAH2
23,FKBP4
24,PIK3R3
25,CORO2A
26,NPNT
27,FAM107B
28,ITPRIPL2
29,S1PR3
30,ESR1
31,LRP10
32,RAPH1
33,HSPD1
34,PINK1
35,SUOX
36,MXD4
37,NLN
38,TXNIP
39,AP1S2
40,GREB1
41,TP53INP1
42,DEGS1
43,SYTL2
44,"BICDL2
"
45,PBX1
46,SERHL2
47,EPB41L5
48,DRAM1
49,PLEKHF2
50,CLMN
51,BAMBI
52,LXN
53,NEBL
54,TFF1
55,NYNRIN
56,PTK6
57,OLFM1
58,CAD
59,PKIB
60,PRSS8
61,LYPD3
62,PBXIP1
63,CTSD
64,KAT2B
65,TMEM150C
66,FBP1
67,BCAS1
68,TMC4
69,BCAR3
70,RBL2
71,ANXA9
72,PCDH19
73,SOCS2
74,RNF152
75,PROM2
76,SLC16A1
77,MEF2D
78,ERBB2
79,LAMB2
80,PLEKHA6
81,EFHD1
82,JPH1
83,TMPRSS2
84,JAG2
85,EPS8L1
86,BTG2
87,RHOV
88,WBP1
89,HSPB8
90,CXCL12
91,XBP1
92,TOM1L2
93,ALDH4A1
94,ARHGAP18
95,LITAF
96,TRAK1
97,AQP3
98,ACSS3
99,LRRC59
100,CRACR2B
101,KYNU
102,ERBB3
103,HCAR1
104,SYT17
105,SLC19A2
106,CTPS1
107,NCOA3
108,IL17RC
109,RBM47
110,HERPUD1
111,PRSS23
112,SLC29A1
113,PXMP4
114,TEX14
115,TSKU
116,TSC22D3
117,ATP2A3
118,NBEA
119,ACSL3
120,TBC1D9
121,RAB26
122,CSTA
123,PARP9
124,PDSS1
