,0
0,SSPO
1,RHOC
2,AREG
3,PSD4
4,LIMA1
5,SEMA3F
6,SLC43A2
7,TUBB3
8,RHBDF1
9,CTSH
10,ARRB1
11,DUSP9
12,YPEL3
13,SAT1
14,PUS7
15,POLR3G
16,ELF3
17,SPDEF
18,FAM210B
19,TLE2
20,BCL3
21,PDZK1
22,SERINC2
23,FAM83A
24,SH3BP4
25,DCAF4
26,MYBL1
27,SELENBP1
28,EFR3B
29,SGSM2
30,SIAH2
31,CORO2A
32,NPNT
33,PGM5
34,FAM107B
35,ABCE1
36,ESR1
37,LRP10
38,RAPH1
39,PINK1
40,MXD4
41,TP53INP1
42,TXNIP
43,AP1S2
44,ABCD1
45,ABCG1
46,PLEKHA7
47,SYTL2
48,"BICDL2
"
49,SERHL2
50,DRAM1
51,PLEKHF2
52,CLMN
53,LXN
54,ZNF703
55,TFF1
56,NYNRIN
57,C15ORF59
58,CHRD
59,PTK6
60,CAD
61,THBS1
62,PKIB
63,PRSS8
64,LYPD3
65,EFEMP1
66,CFB
67,INPP5J
68,PBXIP1
69,KAT2B
70,TMEM150C
71,FBP1
72,TMC4
73,BCAR3
74,ANXA9
75,PCDH19
76,SOCS2
77,RNF152
78,PROM2
79,SLC16A1
80,ERBB2
81,PNPLA7
82,LAMB2
83,PLEKHA6
84,TBC1D2
85,EFHD1
86,JPH1
87,TMPRSS2
88,EPS8L1
89,ADGRA3
90,BTG2
91,RAMP1
92,WBP1
93,CXCL12
94,XBP1
95,TOM1L2
96,ALDH4A1
97,ARHGAP18
98,LITAF
99,TRAK1
100,AQP3
101,ACSS3
102,CRACR2B
103,DDAH2
104,SYT17
105,ADCY5
106,SLC19A2
107,PSCA
108,IL17RC
109,FAM20C
110,RBM47
111,PRSS23
112,SLC29A1
113,TSKU
114,GRM4
115,IRF2BPL
116,TSC22D3
117,ATP2A3
118,SPACA6
119,NBEA
120,UTP20
121,TBC1D9
122,CSTA
123,MRPL3
124,PARP9
125,PDSS1
