0
CXCL12
TCN1
SPRY2
SYNM
ROPN1B
RGS2
IGKC
FOSB
CYR61
GABRP
AMIGO2
ANXA1
KRT14
ARL4A
ID4
ADAMTS1
SLPI
DCN
SOSTDC1
BBOX1
GOLGA8B
KRT17
FOS
KIT
FZD7
EGF
EGR1
PROM1
GEM
APOD
ATF3
ELF5
PELI1
SPARCL1
OXTR
SLC6A14
SCGB2A2
KLF4
EGR3
PROL1
LTF
LOC652493
ZFP36
TFAP2C
EGR2
DLK1
KRT6B
