,0
0,HMMR
1,CLU
2,KIF2C
3,CENPF
4,PTTG1
5,KIF11
6,RACGAP1
7,ZWINT
8,PDK4
9,NUF2
10,TLE2
11,PDZK1
12,ASPM
13,KIF14
14,BLM
15,EZH2
16,CDKN3
17,CDC20
18,ACTA2
19,TOP2A
20,KIF4A
21,GINS1
22,CDK1
23,NCAPG
24,NGFR
25,CCNB1
26,CDCA3
27,ARHGAP19
28,SERHL2
29,CCNA2
30,NUSAP1
31,UHRF1
32,PBK
33,ZNF367
34,BUB1B
35,FANCI
36,FAM64A
37,AURKA
38,MELK
39,RRM2
40,DEPDC1
41,LMNB1
42,EFEMP1
43,LGR6
44,MYBL2
45,NDC80
46,TACC3
47,NEK2
48,DLGAP5
49,FAM83D
50,RNF150
51,SOCS2
52,IFFO2
53,ASF1B
54,CDCA5
55,KIF15
56,HJURP
57,FKBP5
58,EFHD1
59,PLIN1
60,PRC1
61,CXCL12
62,UBE2T
63,CEP55
64,PRIMA1
65,CEACAM6
66,CRACR2B
67,TPX2
68,UBE2C
69,NTN4
70,KIF20A
71,CENPA
72,KPNA2
73,TRIP13
74,TTK
75,CENPE
76,CSTA
77,HMGB3
78,MKI67
79,GAS2L3
80,MAD2L1
81,ANLN
