,0
0,CDH1
1,MYC
2,VEGFA
3,MMP9
4,CCNB1
5,PRKCA
6,FOS
7,MMP7
8,GSK3B
9,CDK4
10,CDK2
11,CTNNB1
12,JUN
13,MMP2
14,MMP3
15,AKT1
16,RHOA
17,CCND1
