,0
0,CDH1
1,CCNB1
2,FLT4
3,AKT1
4,MMP9
5,ERBB2
6,CDK4
7,MMP2
8,SRC
9,"VEGFD
"
10,MMP3
11,CTNNB1
12,FLT1
13,VEGFA
14,CCND1
15,KDR
16,MMP7
17,EGFR
18,VEGFC
