,0
0,CDH1
1,MYC
2,MMP9
3,CCNB1
4,PRKCA
5,FOS
6,MMP7
7,JUN
8,CDK4
9,CDK2
10,CTNNB1
11,SMAD3
12,EGFR
13,MMP2
14,MMP3
15,SP1
16,VEGFA
17,CCND1
