,0
0,PRKCA
1,RAF1
2,BAX
3,MTOR
4,MAP2K1
5,SHC1
6,STAT5A
7,AKT1
8,STAT3
9,GSK3B
10,MAPK3
11,SRC
12,MAPK1
13,BCL2
14,MYC
15,FOS
16,FOXO3
17,CTNNB1
18,PIK3CA
19,JAK2
20,MDM2
21,JUN
22,TP53
23,PDPK1
