0
RAF1
MAP2K1
MYC
MTOR
PDPK1
TP53
CTNNB1
STAT5A
SRC
PIK3CA
FOS
BCL2
BAX
IRS1
SHC1
JAK2
FOXO3
JUN
GRB2
GSK3B
MDM2
MAPK1
STAT3
PRKCA
AKT1
MAPK3
