0
MYC
FOS
RAF1
SRC
CTNNB1
FOXO3
MAPK1
PDPK1
BCL2
AKT1
TP53
JUN
STAT3
MAPK3
MTOR
BAX
SHC1
STAT5A
PRKCA
MAP2K1
PIK3CA
MDM2
GSK3B
JAK2
