0
RAF1
JAK1
MAP2K2
MAP2K1
MYC
MTOR
PDPK1
TP53
CYCS
APAF1
CTNNB1
STAT5A
SRC
BCL2L1
PIK3CA
FOS
BCL2
BAX
JAK2
FOXO3
JUN
FOXO1
CASP9
CASP3
GSK3B
BAD
MDM2
CREB1
MAPK1
STAT3
PRKCA
AKT1
MAPK3
