0
TCF7
MYC
APAF1
GRB2
FOS
RAF1
SRC
CREB1
CTNNB1
IRS1
FOXO3
MAPK1
PDPK1
BCL2
AKT1
CYCS
BCL2L1
TP53
JUN
CASP9
CASP3
MAP2K2
STAT3
JAK1
MTOR
MAPK3
SOS1
BAX
LEF1
FOXO1
SHC1
STAT5A
PRKCA
MAP2K1
PIK3CA
BAD
MDM2
GSK3B
JAK2
