,0
0,JAK1
1,CREB1
2,IRS1
3,FOXO1
4,MDM2
5,CASP9
6,AKT1
7,CASP3
8,JUN
9,MTOR
10,MYC
11,BCL2
12,BAD
13,TP53
14,CTNNB1
15,BAX
16,MAPK1
