,0
0,PRKCA
1,RAF1
2,BAX
3,MTOR
4,MAP2K1
5,SHC1
6,STAT5A
7,AKT1
8,GRB2
9,STAT3
10,GSK3B
11,MAPK3
12,SRC
13,MAPK1
14,BCL2
15,MYC
16,FOS
17,FOXO3
18,CTNNB1
19,PIK3CA
20,JAK2
21,MDM2
22,JUN
23,TP53
24,PDPK1
