,0
0,PRKCA
1,RAF1
2,IGF1R
3,BAX
4,MTOR
5,MAP2K1
6,SHC1
7,"INS
"
8,STAT5A
9,AKT1
10,GRB2
11,IGF2
12,STAT3
13,GSK3B
14,IRS1
15,MAPK3
16,SRC
17,MAPK1
18,BCL2
19,MYC
20,FOS
21,FOXO3
22,CTNNB1
23,PIK3CA
24,JAK2
25,IGF1
26,MDM2
27,JUN
28,TP53
29,PDPK1
