0
PDPK1
JAK2
FOS
BCL2
STAT5A
RAF1
TP53
MDM2
FOXO3
PRKCA
PIK3CA
MAPK1
BAX
MAPK3
MAP2K1
SRC
STAT3
AKT1
GSK3B
SHC1
CTNNB1
JUN
MTOR
MYC
