0
ADGRE5
TSC22D3
HIVEP2
TGFB1
FLI1
PRKCH
LAPTM5
WIPF1
RCSD1
KLF2
PTPRJ
JUNB
ETS1
ARHGEF3
IKZF1
LCP1
TXNIP
ITPKB
PREX1
RASA3
FYN
TNFAIP3
IRF2
RUNX3
