,0
0,RIN3
1,RELB
2,JUNB
3,LCP1
4,NFKB2
5,KLF2
6,NFKB1
7,ETS1
8,HIVEP2
9,ITPKB
10,IKZF1
11,PRKCH
12,RASA3
13,PKN1
14,PTPRJ
15,RUNX3
16,FLI1
17,BCL2
18,WIPF1
19,BCL3
20,TNFRSF1B
21,RCSD1
22,LAPTM5
23,ITGB2
24,LYN
25,KDM6B
26,STAT5A
27,TGFB1
