,0
0,RIN3
1,AUTS2
2,BCL11A
3,BCL11B
4,HSPB1
5,PRG2
6,ZFP36
7,PRKCA
8,NAV2
9,TXNIP
10,PRKCH
11,NDRG1
12,COLEC11
13,ACTN1
14,TNFAIP3
