0
NOTCH1
MLF2
TNFAIP3
ID2
CHST11
STAT1
MKL1
PHLDA1
EGR3
KLF6
MAP3K8
NFKB1
RCSD1
SOX9
NR4A2
RARA
HIF1A
ATXN1
SMARCA2
LYN
TRAF3
CXCR4
VEGFA
IRF1
RREB1
AFF3
STAT3
LCP1
TXNIP
BTG2
EMP1
RUNX3
NFKBIA
JUN
ITPKB
TRIB1
NFKBIZ
NFKB2
HOOK2
ZHX2
CD55
PLEC
IRF2
PIK3R1
S1PR1
HSPB1
DUSP5
NCOA3
TRIO
