,0
0,APOD
1,FN1
2,KRT17
3,S100P
4,FTO
5,PDLIM1
6,OLFML3
7,AZGP1
8,CFD
9,MXI1
10,SCUBE2
11,CRIM1
12,GRP
13,SCGB1D2
14,KRT14
15,KRT5
16,PROM1
17,PTN
18,ZWINT
19,ID4
20,WIF1
21,PDZK1
22,AMIGO2
23,NTRK2
24,ADAMDEC1
25,IGKC
26,ROPN1B
27,MYL9
28,ACTA2
29,DPT
30,GABRP
31,PROL1
32,DCN
33,SCGB2A2
34,SFRP1
35,TAGLN
36,SLPI
37,KIAA0101
38,KRT6B
39,LTF
40,CXCL9
41,CLEC3B
42,CYR61
43,KIT
44,LOC652493
45,CCL14
46,PELI1
47,GEM
48,MYH11
49,VTCN1
50,ASPN
51,COL5A2
52,GSTP1
53,ELF5
54,SAA2
55,SLC6A14
56,IGF1
57,SYNM
58,COX6C
59,CBX7
60,KRT15
61,PLAT
62,IGLV2-23
63,CDH3
64,EFHD1
65,JAG2
66,OXTR
67,FABP4
68,RGS2
69,C3
70,MMP9
71,CRYAB
72,IGKV1OR2-108
73,FAP
74,DPYSL2
75,CITED1
76,CEACAM6
77,LRRC15
78,MATN2
79,NDRG2
80,INHBB
81,CNN1
82,LAMB3
83,HBB
84,MYLK
85,HBA1
86,PDGFRL
87,STC2
88,ANXA1
89,CXCL10
90,PIP
91,TSPAN6
92,CSRP1
93,EGR1
