0
PGR
RHOBTB1
RBM24
HSPB8
PDZK1
MYC
CEBPB
SLC26A2
GLA
PLAT
KLF10
CAP2
FOS
FREM2
EGR1
SGK1
GAB2
GADD45B
IL20
