,0
0,IFITM1
1,SLC7A2
2,SLC12A2
3,LAP3
4,IRF2BPL
5,KLF10
6,UBC
7,GLRX2
8,FAM136A
9,HILPDA
10,PPP3CA
11,SERPINA3
12,ODC1
13,SYTL2
14,HSPB8
15,SAT1
16,SLC2A10
17,CEBPB
18,CCDC86
19,GLA
20,SLC26A2
21,CKMT1A
22,PNRC1
23,RBM24
24,PGR
25,NFKBIA
