,0
0,IFITM1
1,RBM24
2,SLC2A10
3,ODC1
4,UBC
5,PNRC1
6,GLA
7,SLC7A2
8,PPP3CA
9,CEBPB
10,HILPDA
11,KLF10
12,LAP3
13,SAT1
14,PGR
15,SYTL2
16,SLC26A2
17,IRF2BPL
18,NFKBIA
19,CKMT1A
20,SLC12A2
21,GLRX2
22,CCDC86
23,FAM136A
24,SERPINA3
25,HSPB8
