,0
186,PGR
187,NFKBIA
188,JUND
189,CCDC85A
190,TMED3
191,DIAPH2
192,CYP39A1
193,C3ORF14
194,ANKRD34A
195,PML
196,TMEM198
197,SLCO5A1
198,MT2A
199,GBP1
200,RPL32P3
201,FOSB
202,BCRP3
203,BRWD1
204,SLC2A3
205,GPR137B
206,TMEM80
207,IDO1
208,NLRC5
209,SERPINA3
210,HSPB8
211,HERC5
212,ADRB2
213,VAMP8
214,RABIF
215,FKBP14
216,ZDHHC2
217,ZMAT4
218,SLC6A16
219,CBX8
220,RP11-723O4.6
221,JUN
222,BEST1
223,ZNF283
224,IGHV1-18
225,HBEGF
226,LHX4
227,KIF13A
228,CBR4
229,JUNB
230,CLN3
231,PPTC7
232,SPINK8
233,USP11
234,APOL3
235,GORAB
236,ZNF443
237,IL17RE
238,MCL1
239,SLC22A20
240,ZNF708
241,SCARB1
242,ADAMTS1
243,WNT6
244,TXLNG
245,STAT3
246,DCAKD
247,DUSP1
248,TSNAX-DISC1
249,SAMD14
250,PTGDR2
251,LIN7A
252,MXRA8
253,GALNT7
254,RP11-822E23.6
255,DSCAML1
256,CMPK2
257,PFN1P2
258,SEPT8
259,MSX2
260,UVRAG
261,BMI1
262,FAR2P2
263,EPHA4
264,LAMA3
265,COL13A1
266,PRKG2
267,SLC24A2
268,IQCD
269,HYLS1
270,MEIS3
271,TRIM16
272,ADAM15
273,GPRC5C
274,ETS2
275,FAM136A
276,AC010642.1
277,PPIE
278,CSRNP1
279,F3
280,PERP
281,ZBTB6
282,ACACB
283,EPB41
284,MYOZ1
285,KRT8P12
286,NT5C3B
287,TMEM86A
288,PNRC1
289,BATF2
290,CTNND2
291,UAP1
292,CNKSR3
293,DLX2
294,KLF10
295,CREBZF
296,APOL6
297,IL27RA
298,ZNF610
299,RP11-666O2.4
300,CCNL1
301,STC1
302,IGSF8
303,SSC4D
304,NBPF9
305,RP11-33O4.2
306,APOL1
307,KLF6
308,GBP4
309,HILPDA
310,CUL1
311,AC010980.2
312,CDR2L
313,ZIC2
314,PEX6
315,ATP6V1G1
316,PLAT
317,ASXL1
318,PER1
319,ERRFI1
320,TAS1R3
321,BCL2A1
322,GDPD1
323,DDX24
324,SPRED2
325,HLA-C
326,PLPP6
327,CD69
328,KIAA1257
329,SLC1A4
330,MEX3D
331,IFIT3
332,ZYG11A
333,IER2
334,SCRN1
335,RP11-488L18.4
336,CYR61
337,TXN
338,CD74
339,BLZF1
340,USP32P2
341,CKMT1A
342,CH507-42P11.8
343,HLA-E
344,DPY19L3
345,NAP1L5
346,SSTR2
347,IGSF1
348,NCOA7
349,PALM3
350,DIRC3
351,ZNF547
352,DAAM2
353,TOX2
354,HLA-DMA
355,ADAMTS14
356,HERC6
357,CDC34
358,TUBG2
359,TNFRSF4
360,RPL5P30
361,TXNDC17
362,FAM86FP
363,FLYWCH1
364,USP2
365,RHOBTB1
366,SLC26A2
367,PIGC
368,AKAP7
369,CMTM4
370,DNASE1L2
371,PC
372,SLC12A2
373,NRAS
374,PAX2
375,UROS
376,SPATC1
377,TAS2R64P
378,AGR2
379,ATF3
380,SLAIN1
381,MID1
382,GEN1
383,ZDHHC16
384,FRG1GP
385,MYC
386,PPP3CA
387,SLC45A3
388,TAF1C
389,SLC25A25
390,RGCC
391,B4GALT4
392,FAM81A
393,STX11
394,FAM90A1
395,SLC7A2
396,LAP3
397,PINX1
398,RP11-308D16.2
399,SP140L
400,DLC1
401,SPRY4
402,CRYGS
403,HLA-DQB1
404,PLEKHA8
405,TPTEP1
406,CD83
407,TRNP1
408,LRP5
409,RBPMS2
410,FAM155B
411,MOCS1
412,EFCAB2
413,ARRDC1
414,ZBTB7C
415,DYRK3
416,DUSP15
417,GDAP1
418,AC008522.1
419,PDE5A
420,CEBPB
421,NOCT
422,RTN1
423,PCDHGA1
424,RBPMS
425,LBX2
426,PLA2G16
427,ARFGEF3
428,SLC22A23
429,RP11-1415C14.3
430,DNAJB13
431,LRFN4
432,CYB561
433,PANO1
434,SOCS3
435,CTD-2510F5.6
436,SBSPON
437,EGR1
438,PLSCR1
439,FAHD1
440,ZNF230
441,ZNF528
442,NUB1
443,IFI44L
444,VMAC
445,SRPK3
446,ANKRD9
447,BAG3
448,ACAP3
449,FAM177B
450,NTRK2
451,FAM135A
452,ACADS
453,PDIK1L
454,SLC16A13
455,C2ORF68
456,SIN3A
457,MAN1B1
458,SALL1
459,CAP2
460,FSD2
461,CPEB4
462,TBC1D24
463,AMDHD2
464,ZNF223
465,ELMO1
466,RNF181
467,BTN3A3
468,CDC14A
469,COMMD3
470,TMEM50B
471,CDC42SE1
472,ZNF577
473,CRYM
474,F2RL2
475,CYP2B7P
476,ZNF418
477,PLPP5
478,TLN2
479,GPR157
480,FAM188A
481,SOWAHA
482,IL20
483,PPP4R4
484,CREM
485,AC024560.3
486,SDC3
487,POGK
488,C1ORF112
489,PEG3
490,FHDC1
491,BTN3A2
492,CORO6
493,GBP1P1
494,C2ORF72
495,FADS3
496,SEMA6A
497,ZFP36
498,ZNF652
499,NFIL3
