,0
0,ANXA3
1,RASSF6
2,CEACAM5
3,CFD
4,SLC28A3
5,TMEM220
6,CFI
7,STAC2
8,TENM2
9,KLK6
10,GHR
11,FAP
12,DEFB1
13,XDH
14,HPGD
15,BEX1
16,CEACAM6
17,CLDN8
18,PPARG
19,C1ORF116
20,CHPT1
21,SLIT2
22,CYR61
23,AZGP1
24,GLT8D2
25,KRT23
26,INHBA
27,ZNF204P
28,S100A7
29,SFRP1
30,MGP
31,FABP4
32,GABRP
33,VTCN1
34,PMAIP1
35,TSHZ2
36,MME
