,0
0,MIR21
1,ARHGDIB
2,CD24
3,SPARC
4,AGR2
5,ARHGEF6
6,GSTA4
7,MGP
8,STC1
9,GABRP
10,AZGP1
11,LTA4H
12,ID2B
13,CYR61
14,CYP1B1
15,MAFF
