,0
0,SREBF1
1,MBOAT2
2,TMEM206
3,SIGLEC15
4,MRGPRG
5,CYP4Z1
6,OLFM3
7,RAB42
8,SPTSSB
9,LRTM2
10,SLITRK6
11,PIGQ
12,DHX35
13,GLT8D2
14,SIDT1
15,VTCN1
16,ZNF750
17,GXYLT2
18,BTLA
