,0
0,GAFA1
1,WDR66
2,AQP3
3,UCA1
4,ALDOC
5,CYTIP
6,PLXDC2
7,CXCL16
8,FAM134B
9,CXCL1
10,DTX3L
11,SPINK1
12,SPARC
13,RPL23P8
14,SLC19A3
15,RFPL4A
16,METTL7A
17,IL7R
18,CYP4X1
19,RNU5A-1
20,NUPR1
21,RPPH1
22,SLCO1B7
23,SNORD13P1
24,PGM5
25,TBL1X
26,DNAL1
27,SERPINB3
28,CES1
29,TNS4
30,WIPI1
31,FAM26E
32,RNU5B-1
33,SERPINF1
34,ARHGEF6
35,ZNF717
36,FLJ32742
37,SNORD116-6
38,RPSAP52
