,0
0,AFAP1-AS1
1,UCA1
2,ARHGAP44
3,PECAM1
4,CYTIP
5,PLXDC2
6,FAM134B
7,CXCL1
8,LCN2
9,KLF8
10,CHAC1
11,SPARC
12,DDX58
13,VLDLR
14,SNORD14C
15,IL1A
16,RBMY2EP
17,KLRC4-KLRK1
18,GAGE2E
19,CLK4
20,RFPL4A
21,C10ORF91
22,KRT34
23,B3GALT5
24,RAB42
25,GHR
26,IL7R
27,MMP3
28,FLJ16171
29,CYP1B1
30,NUPR1
31,TMEM217
32,VHL
33,CALCRL
34,RNF152
35,SERPINB3
36,TNS4
37,WIPI1
38,INHBA
39,TPTE2P6
40,ZNF204P
41,SC5D
42,ARHGEF6
43,MGP
44,PPP4R1L
45,ZNF737
46,CCDC112
47,MAP2
