,0
0,MYC
1,MAPK9
2,MMP9
3,MAPK8
4,PRKCA
5,FOS
6,MMP7
7,GSK3B
8,CDK4
9,CDK2
10,CTNNB1
11,JUN
12,MMP2
13,MMP3
14,AKT1
15,CCND1
