,0
0,MYC
1,MAPK9
2,MMP9
3,MAPK8
4,FOS
5,MMP7
6,JUN
7,GSK3B
8,CDK4
9,CTNNB1
10,MMP2
11,MMP3
12,AKT1
13,CCND1
