,0
0,MYC
1,MMP9
2,FOS
3,PRKCA
4,MMP7
5,JUN
6,SMAD3
7,CDK4
8,CDK2
9,CTNNB1
10,MMP2
11,MMP3
12,SP1
13,CCND1
14,EP300
