,0
0,CDH1
1,BAX
2,MTOR
3,AKT1
4,BRAF
5,CDK4
6,CDK2
7,MAPK1
8,BCL2
9,MYC
10,STAT1
11,CTNNB1
12,HDAC1
13,PTEN
14,SP1
15,VEGFA
16,CCND1
17,MDM2
18,JUN
19,EGFR
20,SMAD7
21,TP53
22,SMAD4
