,0
0,HDAC1
1,CDK2
2,MAPK1
3,STAT1
4,ESR1
5,BRAF
6,EP300
7,BAX
8,NCOA3
9,CYP19A1
10,CTNNB1
11,MYC
12,CCND1
13,MDM2
14,MTOR
15,BCL2
16,AKT1
17,PTEN
18,CDK4
19,SMAD4
20,TP53
21,JUN
22,E2F1
23,SP1
24,SMAD7
