,0
0,BRCA2
1,DHTKD1
2,AURKA
3,E2F1
4,BLM
5,CHEK1
6,BARD1
7,PLK1
8,RAD51
9,RAD54L
10,CDC25A
11,BRCA1
12,CDC25B
