,0
0,UBE2C
1,TUBB4B
2,YPEL5
3,PTTG1
4,TYMS
5,ARL6IP1
6,TUBA1B
7,FAM72D
8,CCNB1
9,CDK1
10,KIF20A
11,CACYBP
12,PSMC3
13,RACGAP1
14,H1F0
15,PIK3R3
16,CTSD
17,HSP90AA1
18,PRC1
19,ABAT
20,TUBB
21,FOXA1
22,CCT5
23,DDX39A
24,CDKN3
25,TPX2
26,MAD2L1
27,NRIP1
28,KNSTRN
29,TUBA1C
30,GREB1
31,KPNA2
32,RANBP1
33,HIST1H2BD
34,SERPINA3
35,MLPH
36,SYTL2
37,HSPB8
38,TMEM106C
39,TXNIP
40,UBE2T
41,TFF1
42,HIST2H2BE
43,UBE2S
44,CELSR2
45,RET
46,FAM83D
47,DDR1
48,TCEAL1
49,TUBA1A
50,CDC20
51,S100A7
52,HIST1H2AC
53,PRSS23
54,TM7SF2
55,RRM2
56,LXN
57,CKS1B
58,HMGN2
59,PNRC1
60,RFX5
61,RNASEH2A
62,PBK
63,CKS2
