0
OSR2
WTAP
CYP1B1
SAR1B
AMDHD2
DUSP10
HOMER1
C1R
TCF12
ADO
EIF1B
TMEM135
KDSR
STOM
STAM
GPX1
CEPT1
ZEB1
MAPK6
DNAJA3
ATP6V1D
PTS
CLDND1
BAD
IDH3A
TXNL1
DSE
ASPH
CLDN1
OSBPL8
TMED5
NRBF2
EMP1
