,0
0,ASF1B
1,CASC5
2,TUBA1C
3,ERCC6L
4,HELLS
5,PIF1
6,GINS2
7,MCM7
8,"SGO2
"
9,TPX2
10,ORC1
11,NCAPH
12,CDKN3
13,ESPL1
14,MCM6
15,BUB1
16,KPNA2
17,MCM2
18,RAD54L
19,NDC80
20,POLE
21,CEP55
22,RRM2
23,SLC29A1
24,NEIL3
25,CDCA3
26,TOP2A
27,ANP32E
28,WDR62
29,RNASEH2A
30,CENPN
31,LBR
32,POLE2
33,KIF2C
34,CCNB2
35,CCNA2
36,KIAA1524
37,NCAPG
38,DHFR
39,NCAPD2
40,HMGB3
41,CENPO
42,MCM4
43,MCM10
44,SPAG5
45,ANLN
46,MYBL2
47,MCM3
48,CDCA5
49,BIRC5
50,TUBA1B
51,ESCO2
52,HMMR
53,CCNF
54,KIF11
55,CDCA8
56,PRIMA1
57,EXO1
58,SHCBP1
59,GTSE1
60,LMNB1
61,KIF15
62,CDK1
63,GINS1
64,PBK
65,POLA2
66,TUBB
67,KIF23
68,CENPI
69,NUSAP1
70,BUB1B
71,TMEM97
72,TCF19
73,FEN1
74,FBXO5
75,RP11-673C5.1
76,IQGAP3
77,CCNB1
78,CDC20
79,ARHGAP11A
80,CDCA2
81,E2F2
82,UBE2T
83,DNAJC9
84,SAPCD2
85,PTTG1
86,FAM83D
87,CENPE
88,FANCI
89,CTNNAL1
90,DHTKD1
91,USP1
92,DLGAP5
93,CENPF
94,TACC3
95,DEPDC1
96,HJURP
97,CENPU
98,KIF14
99,PSRC1
100,MTHFD1
101,SPDL1
102,RECQL4
103,PRR11
104,NEK2
105,RMI1
106,MND1
107,TROAP
108,TK1
109,SKA1
110,CENPA
111,DUSP9
112,MKI67
113,PHF19
114,LRR1
115,RACGAP1
116,PKMYT1
117,EZH2
118,CENPH
119,KIF18B
120,BRCA1
121,GAS2L3
122,UBE2C
123,AURKA
124,E2F7
125,NCAPG2
126,WDHD1
127,KIFC1
128,FAM64A
129,ZNF367
130,BARD1
131,MELK
132,ZWINT
133,SPC25
134,DBF4
135,TMPO
136,FAM111B
137,FANCD2
138,KIF4A
139,PSMC3IP
140,SMC4
141,KIF20A
142,FANCA
143,PRC1
144,WHSC1
145,BLM
146,H2AFX
147,TTK
148,RFC5
149,SKA3
150,UHRF1
151,ASPM
152,HMGB2
153,DEK
154,FAM72B
155,LMNB2
156,DEPDC1B
157,NUF2
158,PLK1
159,TICRR
160,SGO1
161,CKAP2L
162,PHGDH
163,MAD2L1
164,AURKB
165,TRIP13
166,TUBB4B
167,KNSTRN
168,CDC45
169,HMGB1
