,0
0,CXCL12
1,PKIB
2,PRSS8
3,CORO2A
4,CENPK
5,ALDH4A1
6,NPNT
7,LYPD3
8,PISD
9,ABCE1
10,CEACAM6
11,LITAF
12,LRP10
13,EFEMP1
14,AREG
15,TCEAL1
16,LIMA1
17,NEK2
18,SLC19A2
19,CLU
20,IER3
21,RHBDF1
22,CTSH
23,TXNIP
24,PRSS23
25,NTN4
26,SLC29A1
27,TMEM150C
28,FBP1
29,PAK1IP1
30,KHNYN
31,QPRT
32,VMP1
33,MLPH
34,SAT1
35,PUS7
36,ANXA9
37,SYTL2
38,PFAS
39,TRIP13
40,TSKU
41,HIST1H2AC
42,SLC16A1
43,IRF2BPL
44,ATP8B2
45,TTK
46,FAM214A
47,MDK
48,TSC22D3
49,ATP2A3
50,RFX5
51,UTP20
52,DRAM1
53,PLEKHF2
54,PDZK1
55,CSTA
56,LXN
57,TFF1
58,ORAI3
59,SELENBP1
60,DEPDC1B
61,LRP8
62,SIAH2
63,RGL2
