,0
0,ULK1
1,HHEX
2,TGIF2
3,NAV2
4,IL24
5,EGR3
6,SLC39A10
7,DLG5
8,PSPH
9,SEMA3F
10,ELF1
11,ARHGDIA
12,PMAIP1
13,BAZ1A
14,MAT1A
15,FLNB
16,ERC2
17,SLC1A1
18,TMEM64
19,TBCCD1
20,TMEM2
21,ATAD3B
22,KCNJ3
23,CXORF40A
24,PRRT2
25,SLC38A2
26,GHR
27,FAM83A
28,RB1CC1
29,GCLM
30,HS3ST3B1
31,LOC728730
32,PTGER2
33,TRANK1
34,LINC01016
35,ZBTB41
36,RFPL1S
37,FOS
38,PTAR1
39,EFCAB7
40,TARP
41,CDK2
42,BDKRB2
43,LOC100289026
44,CHSY1
45,LOC646762
46,CGN
47,C1QTNF6
48,TNS3
49,NOTCH3
50,SCAMP4
51,DYNLT3
52,C14ORF182
53,LINC01468
54,KCNK6
55,ABCG1
56,ZNF260
57,CADM1
58,PTGES
59,IL17RB
60,GRHL3
61,IGFBP4
62,BCL2L11
63,AMD1
64,KLF4
65,SGK223
66,ZFYVE21
67,LRRFIP2
68,FAM105A
69,UAP1L1
70,CCNYL1
71,PCDHB16
72,CCR1
73,LOC653602
74,CLASP2
75,KLHL24
76,CALHM2
77,SFR1
78,KIT
79,OLFM1
80,CBFA2T3
81,GALNT4
82,PRSS8
83,RAB17
84,KLC2
85,UGT2B17
86,TMEM194A
87,AKR1C3
88,LOC400768
89,ADAM2
90,UGCG
91,KIAA1522
92,PHF23
93,PHLDA1
94,TRERF1
95,SFXN1
96,MANEA
97,RNF150
98,LOC100510224
99,DDX20
100,ZSWIM6
101,BRCA2
102,ANKRD36B
103,CA12
104,ENDOD1
105,HIST1H4C
106,FKBP5
107,RASL11B
108,PITPNC1
109,NAB2
110,CENPB
111,MTERF3
112,MYO16
113,MORC2
114,MAML3
115,CPEB4
116,SMCO3
117,HSPB8
118,RUNDC3B
119,G2E3
120,TUFT1
121,ARHGAP36
122,VEZF1
123,TTI1
124,CEP135
125,NPY1R
126,SNHG5
127,CELSR2
128,SFXN2
129,BLNK
130,BTBD2
131,SLC19A2
132,DNAJB14
133,KLHL13
134,GRB7
135,MYC
136,CCND1
137,RANBP6
138,BMP4
139,DDX5
140,RALGPS2
141,TPBG
142,PHF13
143,C16ORF45
144,PLEKHG1
145,SESN1
146,RCL1
147,SLC47A1
148,SYBU
149,NCKAP5
150,ST8SIA4
151,SYTL5
152,DBNDD1
153,ACSL3
154,RAB26
155,DNAJC12
156,RND3
157,IGFBP3
158,FZD7
159,IGHE
160,MANEAL
161,WDR75
162,AIM1
163,NAF1
164,CPOX
165,RHOBTB1
166,SOX11
167,RAB31
168,RAPGEFL1
169,SCNN1B
170,RAI14
171,DUSP6
172,SAMD9
173,LRIG1
174,SCUBE2
175,STEAP3
176,SVIL
177,MAGI1
178,FOXC1
179,SRSF5
180,HMGCR
181,SOX3
182,FBXL4
183,ELF3
184,FAM46C
185,PSD3
186,WIPF1
187,DRD1
188,C6ORF132
189,PDZK1
190,ARMCX1
191,PLEKHH1
192,EFNA1
193,PKP2
194,MYBL1
195,SMAD7
196,DFNB31
197,TOP2A
198,CORO2A
199,FREM2
200,PISD
201,FAM107B
202,RASGRP1
203,RAB3D
204,C8G
205,KIAA0226L
206,VASP
207,LINC00494
208,LAD1
209,SNAPC1
210,CHST8
211,LOC100133660
212,HILPDA
213,TIAM1
214,GREB1
215,GUSBP3
216,CYP24A1
217,MLPH
218,SATB2
219,LOC100510377
220,LOC100288675
221,RNF208
222,DDX10
223,COL21A1
224,WWC1
225,ZNF703
226,GRB14
227,LYRM1
228,C8ORF88
229,OAS1
230,C15ORF59
231,SLC7A5
232,SLC2A14
233,THBS1
234,CDC25B
235,GRAMD1C
236,GEM
237,SLC20A1
238,NXN
239,RHOD
240,LYPD1
241,VAMP2
242,PEX11A
243,UGT2B15
244,LOC100506966
245,TP53INP2
246,PUS1
247,PKDCC
248,PCDH8
249,ABHD2
250,FLVCR1
251,USP31
252,TMEM150C
253,ST3GAL1
254,PRRG1
255,LINC00341
256,NOC3L
257,KRT15
258,KIAA0895
259,TANK
260,ONECUT2
261,FOXN1
262,SLC24A3
263,FAM189A2
264,BTG2
265,SLC4A7
266,C5ORF24
267,NCEH1
268,DSCAM
269,RET
270,GALNT6
271,SALL4
272,CXCL12
273,WDR12
274,PREX1
275,CEP55
276,NOL8
277,RAB27B
278,RHOU
279,HIPK2
280,TAF13
281,STIP1
282,SHPRH
283,UST
284,SGK1
285,SACS
286,C12ORF60
287,PRSS23
288,CAP2
289,UGDH
290,PIGA
291,NECAB1
292,MAP4K3
293,CCDC83
294,SLC25A36
295,FLJ22184
296,ATP13A3
297,DNAJB9
298,N4BP3
299,BIK
300,MAP3K1
301,MDM1
302,LOC100506847
303,NKAIN1
304,TRMT1L
305,SLX4IP
306,ADCY9
307,LOC257396
308,DDIT4
309,BMP7
310,SGOL2
311,ATF2
312,CDKN2B
313,TNFRSF11B
314,TENM4
315,NINL
316,LIMA1
317,SPATA2L
318,ULK3
319,MBOAT1
320,SGCG
321,HAUS1
322,TUBBP5
323,LONRF1
324,MGP
325,KMO
326,ZNF711
327,SEPP1
328,SLC37A3
329,FAM63A
330,SYTL4
331,BANP
332,GATA3-AS1
333,SGPP2
334,ASPM
335,SLC35E2B
336,NBPF4
337,CIPC
338,POC1B
339,MGAT2
340,SGPP1
341,UNC119
342,BRIP1
343,TIFA
344,B3GALNT1
345,MREG
346,EPHA4
347,LRRC57
348,NCAPG
349,NMRK1
350,UBE4B
351,HID1
352,LOC100505731
353,SUV39H2
354,PARD6B
355,NUDCD1
356,MB21D2
357,AGR3
358,PPAP2C
359,PPL
360,TMTC2
361,ANP32A
362,ARMCX6
363,SNAP25
