0
E2F1
STAT1
SMAD4
MTOR
MYC
SMAD7
EP300
PTEN
CCND1
TP53
HDAC1
CTNNB1
CDK4
ESR1
CDK2
BCL2
NCOA3
CYP19A1
BAX
JUN
SP1
BRAF
MDM2
MAPK1
AKT1
