0
STAT1
SMAD4
MTOR
MYC
SMAD7
PTEN
CCND1
TP53
SMAD2
CTNNB1
CDK2
BCL2
BAX
IRS1
JUN
SP1
BRAF
MDM2
MAPK1
AKT1
