0
FOS
MAP2K2
RAF1
TP53
ERBB2
EGFR
PIK3CA
MAPK1
EGF
BAX
MAPK3
TCF7
MAP2K1
LEF1
GRB2
AKT1
GSK3B
SHC1
FLT4
CTNNB1
SOS1
JUN
MTOR
MYC
