0
BRCA1
ARAF
E2F1
EGFR
MTOR
MYC
PTEN
CCND1
TP53
ATR
CTNNB1
RB1
GADD45A
CDK4
BRCA2
ESR1
BAK1
PIK3R2
KRAS
NCOA3
BAX
JUN
ATM
SP1
BRAF
RAD51
MAPK1
RAD50
AKT1
