,0
0,RAF1
1,BAX
2,FLT4
3,MTOR
4,MAP2K1
5,SHC1
6,AKT1
7,CDKN1A
8,BRAF
9,GRB2
10,ERBB2
11,GSK3B
12,CDK4
13,MAPK3
14,MAPK1
15,MYC
16,FOS
17,CTNNB1
18,PIK3CA
19,PTEN
20,SP1
21,CCND1
22,PIK3R1
23,JUN
24,EGFR
25,EGF
26,TP53
