0
NCOA1
RAF1
ESR2
PIK3R1
E2F1
MTOR
MYC
MAP2K1
PTEN
CCND1
TP53
CTNNB1
CDK4
ESR1
PIK3CA
FOS
NCOA3
BAX
SHC1
JUN
SP1
BRAF
GSK3B
MAPK1
CDKN1A
AKT1
MAPK3
