0
NCOA1
FOS
MAP2K2
RAF1
TP53
PIK3R1
PIK3CA
MAPK1
BAX
MAPK3
E2F1
MAP2K1
NCOA3
SP1
AKT1
GSK3B
PGR
CTNNB1
ESR1
JUN
MTOR
MYC
