,0
0,RAF1
1,BAX
2,MTOR
3,MAP2K1
4,SHC1
5,AKT1
6,CDKN1A
7,BRAF
8,GSK3B
9,NCOA3
10,CDK4
11,MAPK3
12,MAPK1
13,MYC
14,NCOA1
15,FOS
16,CTNNB1
17,PIK3CA
18,PTEN
19,SP1
20,CCND1
21,PIK3R1
22,E2F1
23,JUN
24,ESR2
25,TP53
26,ESR1
