0
MYC
CDK4
GRB2
FLT4
FOS
RAF1
CTNNB1
ERBB2
MAPK1
AKT1
SP1
EGF
TP53
JUN
CDKN1A
MAPK3
MTOR
EGFR
PTEN
BAX
BRAF
SHC1
PIK3R1
MAP2K1
PIK3CA
CCND1
GSK3B
