0
RAD50
PTEN
TP53
KRAS
CCND1
EGFR
ARAF
GADD45A
MRE11
MAPK1
ATM
BAX
E2F1
RB1
NCOA3
SP1
BRCA1
BAK1
AKT1
PIK3R2
ATR
RAD51
BRCA2
CTNNB1
ESR1
JUN
CDK4
BRAF
MTOR
MYC
