,0
0,SREBF1
1,CFD
2,FAM134B
3,LCN2
4,CCDC80
5,LBP
6,SPARC
7,HP
8,CP
9,THBS1
10,GHR
11,MMP3
12,ORM1
13,XDH
14,PPARG
15,CHPT1
16,PCK1
17,ANPEP
18,B4GALT6
19,GPX2
20,MSRB1
21,MGP
