,0
0,BSCL2
1,ALDOC
2,SMPDL3A
3,FAM134B
4,FOLR1
5,CCDC80
6,SPARC
7,AIM1
8,PLAC8
9,CP
10,THBS1
11,SGK1
12,PPARG
13,TNNT3
14,GDPD3
15,HK1
16,ANPEP
17,GPX2
18,SERPINF1
19,SMOC1
