,0
0,CCDC167
1,MME
2,RASSF6
3,KRT81
4,MAOA
5,CHRDL1
6,SLC28A3
7,CFI
8,AGR2
9,IFI44L
10,GPRASP2
11,PLSCR4
12,STC1
13,HBB
14,KLK5
15,FOSB
16,CYP4X1
17,LOC100131541
18,ISG15
19,HPGD
20,C5ORF46
21,SYTL2
22,FLRT3
23,CLDN8
24,ALDH3B2
25,CES1
26,TMEM45A
27,SLIT2
28,SIDT1
29,LEMD1
30,GEM
31,APOBEC3B
32,QPCT
