,0
0,RASSF9
1,CCDC167
2,ANXA3
3,PALMD
4,REEP1
5,CHRDL1
6,PLXDC2
7,LY86
8,ANKRD20A9P
9,CXCL1
10,EVI2A
11,CYP4Z1
12,HBB
13,GPC6
14,FOSB
15,FAP
16,ISG15
17,CD24
18,C5ORF46
19,PPARG
20,HSD17B6
21,GDPD3
22,TMEM45A
23,RASA4
24,SLIT2
25,HTR2B
26,SPRY1
27,ANGPTL1
28,LIFR
29,MALL
30,CAPN6
31,NFIL3
