0
MYC
CDK4
CCNB1
FOS
MAPK8
CTNNB1
AKT1
CDH1
JUN
RAC1
VEGFA
LRP5
MMP7
MAP3K1
LRP6
MAPK9
"MAP3K11
"
MMP3
FZD7
MMP2
CCND1
GSK3B
APC
RHOA
AXIN1
MMP9
