,0
0,RRM2
1,XBP1
2,FKBP4
3,PIK3R3
4,PKIB
5,NPNT
6,UBE2T
7,FAM107B
8,DEK
9,YPEL5
10,TUBB4B
11,RHOC
12,ESR1
13,TMEM59
14,GRN
15,SIAH2
16,KYNU
17,TUBA1C
18,UCP2
19,SLC25A5
20,UBE2C
21,BTG1
22,CTSD
23,NCOA3
24,TXNIP
25,TUBB
26,GREB1
27,PRSS23
28,HERPUD1
29,TMEM150C
30,FBP1
31,DDX39A
32,PTTG1
33,TMC4
34,RBL2
35,RNASEH2A
36,VMP1
37,MLPH
38,SAT1
39,MYO6
40,GSTM3
41,ANXA9
42,SOCS2
43,SYTL2
44,KIAA0101
45,HNRNPAB
46,TSKU
47,TUBA1B
48,HIST1H2AC
49,ADIRF
50,ILF2
51,ZNF217
52,RPL22L1
53,FXYD3
54,KRT8
55,ACSL3
56,PLEKHF2
57,ATP1B1
58,BAMBI
59,CSTA
60,LXN
61,HSPB1
62,S100A11
63,CDC20
64,TFF1
65,XPOT
66,SDCBP
67,SELENBP1
68,CD24
69,ARL6IP1
70,ZWILCH
71,CKS1B
72,HSPB8
73,CDKN3
