,0
0,FEN1
1,PCNA
2,BTG1
3,VMP1
4,HIST1H2BD
5,SAT1
6,SULF2
7,SPDEF
8,ADIRF
9,FAM214A
10,ILF2
11,SDCBP
12,SIAH2
13,BRI3BP
14,FKBP4
15,BRIP1
16,PIK3R3
17,FAM107B
18,YPEL5
19,GINS1
20,S1PR3
21,CDK1
22,HSPD1
23,TP53INP1
24,TUBB
25,TXNIP
26,GREB1
27,MTHFD1
28,MLPH
29,MCM7
30,SYTL2
31,NFKBIA
32,UHRF1
33,PLEKHF2
34,PBK
35,GMNN
36,BAMBI
37,LXN
38,CD24
39,ARL6IP1
40,S100A16
41,CKS1B
42,MELK
43,RRM2
44,PKIB
45,TUBA1C
46,SLC25A5
47,CTSD
48,TMEM150C
49,FBP1
50,RBL2
51,SOCS2
52,HNRNPAB
53,HIST1H2AC
54,RPL22L1
55,MCM6
56,ATP1B1
57,XPOT
58,HSPB8
59,PRC1
60,CXCL12
61,XBP1
62,UBE2T
63,LITAF
64,TUBB4B
65,PTMA
66,TMEM59
67,KYNU
68,SLC19A2
69,UBE2C
70,CTPS1
71,NCOA3
72,PRSS23
73,MCM2
74,RNASEH2A
75,MYO6
76,GSTM3
77,KPNA2
78,CKS2
79,TSKU
80,ZNF217
81,RFX5
82,ACSL3
83,CSTA
84,DUT
85,MAD2L1
