,0
0,CD93
1,CYP4Z2P
2,ARSI
3,KDELC1
4,DEPDC7
5,CREB5
6,ABLIM1
7,EGR3
8,ASTN1
9,CYTL1
10,LOC101929504
11,SORCS2
12,NDUFAF1
13,FAT4
14,CRIM1
15,"LOC101927870
"
16,DACT1
17,LINC00924
18,LOC101929122
19,NAPSB
20,ADIRF
21,NOSTRIN
22,BTBD3
23,RASGRF2
24,ECSCR
25,SLIT2
26,PRRT2
27,ADRB2
28,EBF1
29,GHR
30,CLDN5
31,GPR146
32,UNC5B
33,UBE2QL1
34,CILP2
35,FOS
36,EVI2A
37,GIPC2
38,PTGS2
39,CDON
40,BDKRB2
41,NKX3-2
42,LOC100506718
43,LOC100289026
44,C3ORF80
45,FOSB
46,ANK2
47,EMCN
48,ZBTB16
49,APPL2
50,ETS2
51,LOC100506098
52,IL6
53,CNIH3
54,HLF
55,CCM2L
56,LMO2
57,MMP1
58,PI15
59,ITGBL1
60,KANK3
61,ROBO4
62,TNXB
63,GPR133
64,KLF4
65,SLC16A14
66,COL6A6
67,LOC286191
68,CMPK2
69,FBXO31
70,IFI30
71,BGN
72,PIK3C2B
73,CCL14
74,COL10A1
75,AKR1C3
76,ADAMTS1
77,MMRN1
78,ERV3-2
79,GXYLT2
80,AMPD1
81,CLIC6
82,CORIN
83,ABLIM3
84,ALAD
85,PTX3
86,PKHD1L1
87,PARM1
88,AMY1A
89,TNMD
90,SEMA6A
91,EDNRB
92,TMEM100
93,SELE
94,GIMAP6
95,SCN4B
96,TPPP3
97,GDF10
98,CLEC1A
99,DPY19L2
100,EMR1
101,JUN
102,LOC100509635
103,C15ORF48
104,COMP
105,RUNDC3B
106,ACCS
107,HSPB8
108,ADORA3
109,MMP9
110,CHCHD10
111,EPHA2
112,GABRE
113,TREM2
114,NR3C2
115,MATN2
116,TDRD6
117,PTGDS
118,FHOD3
119,BMX
120,RERGL
121,KLHL13
122,FIGN
123,THSD7A
124,HBB
125,CYP4Z1
126,RCAN2
127,ADM5
128,SH3BGRL2
129,KCNT2
130,CKS2
131,ADAMTS3
132,LOC100132891
133,KBTBD11
134,SYBU
135,RNF139-AS1
136,MMP27
137,COL8A1
138,AOC3
139,LPPR4
140,ANKRD36
141,HLA-DQB2
142,FIGF
143,LPL
144,APOD
145,FN1
146,"LOC100505614
"
147,PRRG3
148,TDRD10
149,PI16
150,RAB31
151,CXCL1
152,DUSP6
153,LRRC70
154,CAPN8
155,ANXA3
156,SPRY1
157,ADIPOQ
158,CKLF
159,SCUBE2
160,PPAPDC1A
161,GPR34
162,FOXC1
163,KRT14
164,HSPA2
165,BCHE
166,WISP1
167,SERTAD4-AS1
168,THSD1P1
169,DEFB124
170,CLK1
171,TNFSF13B
172,SMYD3
173,MAMDC2
174,CHSY3
175,CCR5
176,PIR
177,HTR2B
178,LOC100508342
179,EFNA1
180,KCNJ8
181,ABCA9
182,COL11A1
183,REV3L
184,REEP1
185,HOXD8
186,TMEM88
187,SORL1
188,PKP4
189,RASSF9
190,ITGA7
191,VEGFC
192,GPC3
193,NLRC3
194,OLR1
195,PLEK2
196,SLC38A5
197,CILP
198,LRRN1
199,MICAL2
200,CMA1
201,COL21A1
202,SNHG24
203,CCDC167
204,HPSE
205,SOX17
206,LNX1
207,FOXQ1
208,GJB2
209,GALNT16
210,SLC7A3
211,APOLD1
212,NAT1
213,SPHK1
214,SDPR
215,WNT2
216,PAMR1
217,CADM3-AS1
218,GRAMD1C
219,MEOX2
220,EPSTI1
221,ENPEP
222,MCOLN3
223,INPP1
224,EFEMP1
225,TM4SF18
226,LOC100130232
227,SMAD1
228,VIM
229,PPAP2B
230,SPNS2
231,SDC1
232,MT1M
233,NR4A1
234,LINC00341
235,PROS1
236,OSR2
237,TYROBP
238,MATN3
239,LAMP5
240,ZFP36
241,ZNF331
242,P2RY14
243,CTSG
244,SLC24A2
245,GPX3
246,CYYR1
247,EGFLAM
248,FABP4
249,FAM189A2
250,SLC24A3
251,SASH1
252,GAL3ST4
253,MIR4435-1HG
254,ATOX1
255,GALNT6
256,MYCT1
257,PPEF1
258,FAP
259,CD36
260,PLXDC2
261,RHOU
262,COL5A1
263,CXCL11
264,NFIL3
265,ADAM33
266,C1QB
267,SELP
268,TMEM132C
269,INHBB
270,PALMD
271,GJA4
272,EHBP1
273,LOC643733
274,LOC100507263
275,LOC100507286
276,ADCY4
277,ISG15
278,TFF3
279,ANKRD20A11P
280,SLC35G2
281,FAM19A5
282,HOXD4
283,MALL
284,TNFSF4
285,MGLL
286,JAM2
287,RELN
288,LONRF3
289,GIMAP8
290,RGL1
291,CDKN2B
292,AQP1
293,GLIS3
294,TENM4
295,ID2B
296,CFD
297,GREM1
298,SCARA5
299,ADH1B
300,TMEM45A
301,MEOX1
302,FCGR1B
303,CCL21
304,GRP
305,WNT11
306,FAM184A
307,DCBLD1
308,NAP1L5
309,VPS37B
310,HMGN3
311,PLCB4
312,TYMP
313,CCDC178
314,MMRN2
315,LINC00968
316,GDPD3
317,C7
318,RNASE6
319,ST6GALNAC1
320,ELTD1
321,C5ORF46
322,GPC6
323,PPARG
324,FCGR1C
325,MYL9
326,HERC2P9
327,CCL11
328,CXCR4
329,DCX
330,ALOX5AP
331,NEFH
332,FMO2
333,ABCA8
334,AEBP1
335,TRIM59
336,BMP2
337,FAM198A
338,SHISA2
339,GPIHBP1
340,ANKS1A
341,TMEM110
342,PENK
343,AGR3
344,CEMIP
345,STEAP4
346,MIF
347,LIFR
348,PPL
349,SFRP1
350,IL17RD
351,SPINT2
352,CLEC3B
353,PKM
354,CLMN
355,FHL1
356,MRC1
357,F2RL1
358,GNG11
359,SRPX
360,HYMAI
361,SFRP2
362,VWCE
363,SEMA3G
364,SNX10
365,SERPINH1
366,PTH2R
367,F8
368,TM4SF1
369,PALM2-AKAP2
370,LMO7DN
371,OVOS2
372,LOXL1
373,LOC100510692
374,GAPT
375,MNDA
376,ACKR1
377,RBP7
378,ENC1
379,PTPRB
380,RHOJ
381,FAM162B
382,CD300LF
383,LY86
384,VDR
385,GPR137B
386,PDE2A
387,PODXL
388,SULF1
389,KCNN2
390,TBC1D2
391,LINC01094
392,TMEM158
393,C16ORF89
394,OSR1
395,MMP13
396,CDKN2A
397,CYP26A1
398,CDO1
399,PTGFR
400,SOX8
401,CYP27C1
402,IGSF10
403,DPYSL2
404,NR4A3
405,PRIMA1
406,LOC79160
407,C4ORF48
408,LINC00922
409,FUT1
410,ASPA
411,CNKSR3
412,DLK1
413,STOX2
414,PPP1R3C
415,CAPG
416,GRIA3
417,LST1
418,STC2
419,CXCL10
420,MAL2
421,POSTN
422,FGFBP2
423,FGF13
424,FREM1
425,GIMAP1
426,IL33
427,CAB39L
428,LOC100132884
429,PON3
430,ANKRD29
431,ABCA6
432,RASD1
433,LOC100506948
434,C4ORF32
435,PDLIM1
436,FAM13C
437,CLEC5A
438,PCDH7
439,PEAR1
440,SPRY2
441,SHISA6
442,CDH11
443,COX6A1
444,ANGPTL1
445,MYRIP
446,PDK4
447,NEXN
448,ND6
449,FAM110D
450,NRN1
451,WIF1
452,KCNB1
453,KL
454,HIST2H2AA4
455,AMOTL2
456,PLAGL1
457,EPYC
458,TAC1
459,RASA4
460,CSRNP1
461,IL21R
462,KRT18
463,ADAMDEC1
464,ID1
465,DCLK1
466,BTNL9
467,CDH5
468,GIMAP7
469,MCTP1
470,GFOD1
471,C17ORF58
472,OST4
473,MANSC1
474,FCGR3B
475,GLIS2
476,RSAD2
477,C6
478,VWF
479,ELOVL7
480,TFAP2B
481,SMCO4
482,BMPR1B
483,INHBA
484,SYNDIG1
485,KDR
486,SOX7
487,TFPI
488,ITM2A
489,IGSF6
490,FZD1
491,SPP1
492,ZNF469
493,CAV1
494,CXCL9
495,GPX7
496,PECAM1
497,TTC32
498,IFRD1
499,GATA3
500,LYVE1
501,SLAMF8
502,NINJ2
503,CLEC14A
504,CASQ2
505,CD34
506,SUGCT
507,ADAMTS16
508,LRRN4CL
509,SLC12A8
510,S100A10
511,EMP1
512,ANKRD33B
513,LOC401317
514,HYAL1
515,FCGBP
516,CD24
517,TSTD1
518,WNT5A
519,HACE1
520,ITIH5
521,LONRF2
522,FBXO6
523,EVI2B
524,NR2F2-AS1
525,CPLX1
526,PGM5-AS1
527,SNX30
528,ASPN
529,RFX2
530,SCN3A
531,TGFBR3
532,NOVA1
533,PHYHIP
534,PCOLCE2
535,NR4A2
536,COLGALT2
537,LOC100288985
538,FNDC1
539,SWI5
540,CLIC2
541,MMP3
542,CLEC4GP1
543,DUSP4
544,FAM101A
545,DHRS2
546,DENND2A
547,SYNM
548,MYO5C
549,HSD17B6
550,LOC100505851
551,EPS8
552,ADM
553,ESAM
554,BCO2
555,VCAN
556,SLC38A11
557,KANK4
558,ANKRD30A
559,NEURL1B
560,LOC100286909
561,ST6GAL2
562,IGHG2
563,PLP1
564,PLAUR
565,AIM2
566,LHFP
567,HS3ST3A1
568,GPR116
569,APLNR
570,ANKRD20A9P
571,COL8A2
572,CAPN6
573,SHANK3
574,COL12A1
575,HLA-DQA1
576,OLFML2A
577,CHRDL1
578,CYP4F8
579,FAM110C
580,ENPP2
581,LRRC15
582,DFNB59
583,TSPAN7
584,GNG5
585,SLC31A2
586,MFAP2
587,SASH3
588,FAM107A
589,C2ORF40
590,ADH1C
591,NBEA
592,THBD
593,RAMP3
594,RPL23AP32
595,STARD9
596,SPSB1
597,FBXL22
598,S1PR1
599,SHE
