0
CXCL12
ATP1B3
SPARC
VIM
MORF4L1
LDHB
HADHB
GNAS
SLPI
SLC25A5
SLC25A3
OXTR
ZFP36
EEF1B2
DCN
AHNAK
ARL6IP5
EEF2
ATP5F1
