0
PPARG
PPAP2B
TNXB
MGLL
ENPP2
CAV1
VIM
SDPR
PCOLCE2
FABP4
HBB
RASD1
TSPAN7
ABLIM1
PI16
CMA1
LPL
ZFP36
AOC3
AQP1
CD36
CDO1
FHL1
GPX3
GHR
CFD
