,0
0,ARHGDIB
1,TMSB4X
2,C1S
3,CFD
4,IL18
5,PRLR
6,LCN2
7,CFI
8,CCDC80
9,SPARC
10,BTG1
11,GHR
12,MMP3
13,XDH
14,CD24
15,PPARG
16,TNC
17,PCK1
18,ANPEP
19,GPX2
20,PRSS23
21,BNIP3
22,DGAT2
23,MGP
24,FABP4
25,CD36
